date,company,price
2019-03-07,FB,169.1300048828125
2019-03-07,TWTR,30.1200008392334
2019-03-07,SNAP,9.489999771118164
2019-03-07,ETSY,67.23999786376953
2019-03-08,FB,169.60000610351562
2019-03-08,TWTR,30.040000915527344
2019-03-08,SNAP,9.479999542236328
2019-03-08,ETSY,67.7699966430664
2019-03-11,FB,172.07000732421875
2019-03-11,TWTR,30.8700008392334
2019-03-11,SNAP,9.960000038146973
2019-03-11,ETSY,70.66000366210938
2019-03-12,FB,171.9199981689453
2019-03-12,TWTR,31.15999984741211
2019-03-12,SNAP,9.880000114440918
2019-03-12,ETSY,71.1500015258789
2019-03-13,FB,173.3699951171875
2019-03-13,TWTR,31.299999237060547
2019-03-13,SNAP,10.050000190734863
2019-03-13,ETSY,70.1500015258789
2019-03-14,FB,170.1699981689453
2019-03-14,TWTR,31.030000686645508
2019-03-14,SNAP,11.279999732971191
2019-03-14,ETSY,69.91000366210938
2019-03-15,FB,165.97999572753906
2019-03-15,TWTR,31.21999931335449
2019-03-15,SNAP,11.15999984741211
2019-03-15,ETSY,69.88999938964844
2019-03-18,FB,160.47000122070312
2019-03-18,TWTR,31.07999992370605
2019-03-18,SNAP,10.9399995803833
2019-03-18,ETSY,69.55000305175781
2019-03-19,FB,161.57000732421875
2019-03-19,TWTR,31.270000457763672
2019-03-19,SNAP,10.630000114440918
2019-03-19,ETSY,68.5
2019-03-20,FB,165.44000244140625
2019-03-20,TWTR,32.56999969482422
2019-03-20,SNAP,10.9399995803833
2019-03-20,ETSY,68.9000015258789
2019-03-21,FB,166.0800018310547
2019-03-21,TWTR,32.61000061035156
2019-03-21,SNAP,11.010000228881836
2019-03-21,ETSY,69.44000244140625
2019-03-22,FB,164.33999633789062
2019-03-22,TWTR,33.02000045776367
2019-03-22,SNAP,10.729999542236328
2019-03-22,ETSY,66.0199966430664
